channel,stage,region,points,abs_burden,signed_burden,neg_burden,pos_burden,peak_abs,peak_signed,min_signed,fraction_of_global_abs
delta_rho,release_shift_fade,core_throat,2978,1.442723137719033e-06,-1.442723137719033e-06,1.442723137719033e-06,0.0,1.055396512388701e-07,0.0,-1.055396512388701e-07,0.031127764365369976
delta_rho,release_shift_fade,support_edge,3512,2.497289851962017e-07,-2.482994884551753e-07,2.490142368256885e-07,7.147483705132209e-10,9.493272628505883e-08,1.6907039015329195e-09,-9.493272628505883e-08,0.005388078144140921
delta_rho,post_release_buffer,core_throat,1909,1.5584343521231573e-07,-1.5584343521231573e-07,1.558434352123157e-07,0.0,8.788381100285902e-08,0.0,-8.788381100285902e-08,0.003362431503558168
delta_rho,reset_decompression,packet_in_support,341,1.0357157215579806e-07,-1.0348976249701648e-07,1.0353066732640726e-07,4.090482939078331e-11,5.618842674991187e-08,3.3058868958296683e-09,-5.618842674991187e-08,0.002234629367706483
delta_rho,post_release_buffer,support_edge,1415,2.493202369137629e-08,1.1064052452624846e-09,1.1912809223056901e-08,1.3019214468319387e-08,4.912499949102228e-08,1.357151397339551e-08,-4.912499949102228e-08,0.0005379259113040733
delta_rho,reset_decompression,core_throat,1354,1.0240909649912788e-08,-1.0240909649912788e-08,1.0240909649912788e-08,0.0,4.942244082560554e-08,0.0,-4.942244082560554e-08,0.00022095481394546665
delta_rho,reset_decompression,support_edge,761,9.62749604113781e-09,-6.777090605517202e-09,8.202293323327505e-09,1.4252027178103041e-09,4.266130323657413e-08,1.060595312789292e-08,-4.266130323657413e-08,0.00020771998477190325
delta_rho,reset_decompression,packet_outer,78,1.4247432223668066e-09,1.3299373088566456e-09,4.7402956755080474e-11,1.377340265611726e-09,9.248381914461756e-09,9.248381914461756e-09,-1.1077366667174016e-09,3.0739835071272526e-05
delta_rho,reset_decompression,outer_quarantine_shell,840,2.3433109571762256e-13,2.3433109571762256e-13,0.0,2.343310957176225e-13,1.6439649988542193e-11,1.6439649988542193e-11,0.0,5.055857870630229e-09
delta_rho,post_release_buffer,outer_quarantine_shell,1320,3.65059705298899e-18,3.65059705298899e-18,0.0,3.65059705298899e-18,3.139849491518021e-16,3.139849491518021e-16,0.0,7.876419382724662e-14
delta_rho,catch_rematch,outer_quarantine_shell,2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delta_rho,catch_rematch,support_edge,3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delta_rho,release_shift_fade,outer_quarantine_shell,2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j_l,release_shift_fade,support_edge,3512,0.4958260653251588,-0.019492739024146787,0.2576594021746528,0.238166663150506,0.008409294773007453,0.008409294773007453,-0.008409294773007248,0.22725162546631164
j_l,post_release_buffer,support_edge,1415,0.23916087668138258,-0.09325634460157312,0.16620861064147785,0.07295226603990473,0.01377681077763645,0.01377681077763645,-0.01377679611193077,0.10961444299655808
j_l,release_shift_fade,core_throat,2978,0.23875220999424657,-0.1237264034473668,0.18123930672080668,0.05751290327343987,0.00258746979147995,0.0019918933078831424,-0.00258746979147995,0.10942713906999929
j_l,post_release_buffer,core_throat,1909,0.22500923858157196,-0.043328802987399065,0.1341690207844855,0.09084021779708645,0.009865057242955035,0.009558347107106652,-0.009865057242955035,0.10312833226923289
j_l,reset_decompression,core_throat,1354,0.1535519667134589,-0.000799811726573423,0.07717588922001614,0.07637607749344272,0.018756412395745232,0.018756412395745232,-0.018756412376515524,0.07037736914112955
j_l,release_shift_fade,packet_in_support,1293,0.14587823878918377,0.14587823878918377,0.0,0.14587823878918377,0.003778907191456265,0.003778907191456265,4.108440722327817e-06,0.0668602746071136
j_l,post_release_buffer,packet_in_support,658,0.13661291203417691,0.13661291203417691,0.0,0.13661291203417691,0.013711885694743697,0.013711885694743697,0.002171708590836541,0.06261370365653035
j_l,catch_rematch,support_edge,3528,0.12572273495080993,7.469394026904386e-15,0.06286136747540123,0.06286136747540871,0.002560505449124726,0.0025605054491218034,-0.002560505449124726,0.05762241615294144
j_l,reset_decompression,support_edge,761,0.11299116109791373,-0.07272758123299725,0.09285937116545548,0.020131789932458243,0.020484828377545228,0.01964244924690772,-0.020484828377545228,0.051787162512296966
j_l,catch_rematch,core_throat,2815,0.06514816043761672,-0.006317804159060079,0.03573298229833839,0.029415178139278318,0.00014785227925863135,0.00014785227925863135,-0.00014785227925627654,0.02985931234954225
j_l,reset_decompression,packet_in_support,341,0.0637550697681038,0.0637550697681038,0.0,0.0637550697681038,0.02048485387768379,0.02048485387768379,0.010291229661995593,0.029220818044364584
j_l,release_shift_fade,outer_quarantine_shell,2580,0.062406039238367135,2.222614453595284e-17,0.03120301961918355,0.031203019619183574,0.008278383014854153,0.008278383014854153,-0.008278383014854153,0.028602517793276955
j_l,post_release_buffer,outer_quarantine_shell,1320,0.03961310095119058,-1.0842021724855044e-19,0.019806550475595295,0.01980655047559529,0.011417767329133292,0.011417767329133292,-0.011417767329133117,0.018155845790429802
j_l,reset_decompression,outer_quarantine_shell,840,0.025441389296054384,6.140834368784098e-14,0.012720694647996487,0.012720694648057897,0.012982285162375371,0.012982285162375371,-0.012982285158183997,0.01166053476405694
j_l,catch_rematch,packet_in_support,1259,0.025386044892695768,0.025077240275726553,0.000154402308484608,0.02523164258421116,0.000105095848877968,0.000105095848877968,-9.617657335108193e-06,0.011635168801064532
j_l,catch_rematch,outer_quarantine_shell,2520,0.01680933268380725,6.805401511419951e-17,0.00840466634190359,0.00840466634190366,0.002753035381471418,0.002753035381471418,-0.00275303538147139,0.0077042100900728255
j_l,reset_decompression,packet_outer,78,0.009772725108527688,0.009772725108527688,0.0,0.009772725108527688,0.019203820606134427,0.019203820606134427,0.014141155496613152,0.004479126495078323
rho,catch_rematch,core_throat,2815,19.678110684805176,19.678110684805176,0.0,19.678110684805176,0.009530047872906138,0.009530047872906138,0.0070321492838744904,0.39412980752028154
rho,catch_rematch,packet_in_support,1259,10.394083729169552,10.394083729169552,0.0,10.394083729169552,0.009531595825506204,0.009531595825506204,0.008396389948490669,0.20818148068912765
rho,release_shift_fade,core_throat,2978,6.884391997445437,6.884391997445437,0.0,6.884391997445437,0.00963901041058353,0.00963901041058353,0.007038737538510074,0.13788641279177763
rho,catch_rematch,support_edge,3528,5.986346979672371,5.986346979672371,0.0,5.986346979672371,0.00696634553743379,0.00696634553743379,0.001853522469182337,0.11989960929886137
rho,release_shift_fade,packet_in_support,1293,3.1165499132467067,3.1165499132467067,0.0,3.1165499132467067,0.00953223482022904,0.00953223482022904,0.006220129595652285,0.0624208917771638
rho,release_shift_fade,support_edge,3512,2.287781448161753,2.287172935503042,0.00030425632935552786,2.287477191832397,0.00702248769715085,0.00702248769715085,-0.0015635779467208888,0.04582161754526129
rho,post_release_buffer,core_throat,1909,0.6838370239244209,0.6838370239244209,0.0,0.6838370239244209,0.010124823071586594,0.010124823071586594,0.007100508078993039,0.013696465017990244
rho,post_release_buffer,packet_in_support,658,0.1745871923769669,0.1745871923769669,0.0,0.1745871923769669,0.00836136437203434,0.00836136437203434,0.0040543678158620235,0.003496779626317138
rho,reset_decompression,core_throat,1354,0.16654638318294698,0.16654638318294698,0.0,0.16654638318294698,0.011992306126764257,0.011992306126764257,0.007473390650500923,0.0033357315139903036
rho,post_release_buffer,support_edge,1415,0.15915236266858312,0.153459441786718,0.002846460440932549,0.15630590222765056,0.007346858160126027,0.007346858160126027,-0.004223599908400671,0.0031876378311766636
rho,catch_rematch,outer_quarantine_shell,2520,0.12714861443621558,-0.11824903136095499,0.1226988228985853,0.004449791537630299,0.012442905166369433,0.0018613091924637836,-0.012442905166369433,0.0025466397530181533
rho,release_shift_fade,outer_quarantine_shell,2580,0.12344025862649857,-0.12243246215431677,0.12293636039040767,0.0005038982360908947,0.01217613256626727,0.0012023871803988919,-0.01217613256626727,0.0024723656733104367
rho,post_release_buffer,outer_quarantine_shell,1320,0.053840145890908055,-0.053840145890908055,0.053840145890908055,0.0,0.010687860811022715,-0.0024951141365328936,-0.010687860811022715,0.0010783558786074364
rho,reset_decompression,support_edge,761,0.03854317996878204,0.03237170111414123,0.003085739427320406,0.03545744054146163,0.008849725556677129,0.008849725556677129,-0.004757521395011094,0.0007719753357239556
rho,reset_decompression,packet_in_support,341,0.026521537393070938,0.026521537393070938,0.0,0.026521537393070938,0.008193666689557108,0.008193666689557108,0.0038708288813501636,0.0005311957329289962
rho,reset_decompression,outer_quarantine_shell,840,0.02577703311811036,-0.02577703311811036,0.02577703311811036,0.0,0.008868029234152383,-0.004387713498142086,-0.008868029234152383,0.000516284173009028
rho,reset_decompression,packet_outer,78,0.0013355659249787205,0.0012558457242804926,3.9860100349114e-05,0.0012957058246296064,0.003704108550238869,0.003704108550238869,-0.0017976597098784237,2.674984145449334e-05
